timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1676026622844,90,https://katalon-demo-cura.herokuapp.com/authenticate.php-3,304,Not Modified,Thread Group 1-3,,true,,918,703,5,5,https://cdnjs.cloudflare.com/ajax/libs/bootstrap-datepicker/1.6.4/css/bootstrap-datepicker.min.css,0,0,0
1676026622844,277,https://katalon-demo-cura.herokuapp.com/authenticate.php-4,304,Not Modified,Thread Group 1-3,,true,,236,712,5,5,https://katalon-demo-cura.herokuapp.com/css/theme.css,0,0,0
1676026622844,90,https://katalon-demo-cura.herokuapp.com/authenticate.php-5,304,Not Modified,Thread Group 1-3,,true,,913,687,5,5,https://cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/css/font-awesome.min.css,0,0,0
1676026622844,149,https://katalon-demo-cura.herokuapp.com/authenticate.php-6,200,OK,Thread Group 1-3,text,true,,14067,668,5,5,"https://fonts.googleapis.com/css?family=Source+Sans+Pro:300,400,700,300italic,400italic,700italic",135,0,0
1676026622844,103,https://katalon-demo-cura.herokuapp.com/authenticate.php-7,304,Not Modified,Thread Group 1-3,,true,,912,672,5,5,https://cdnjs.cloudflare.com/ajax/libs/jquery/1.11.3/jquery.min.js,0,0,0
1676026622934,97,https://katalon-demo-cura.herokuapp.com/authenticate.php-8,304,Not Modified,Thread Group 1-3,,true,,913,687,5,5,https://cdnjs.cloudflare.com/ajax/libs/twitter-bootstrap/3.3.7/js/bootstrap.min.js,0,0,0
1676026622934,89,https://katalon-demo-cura.herokuapp.com/authenticate.php-9,304,Not Modified,Thread Group 1-3,,true,,919,701,5,5,https://cdnjs.cloudflare.com/ajax/libs/bootstrap-datepicker/1.6.4/js/bootstrap-datepicker.min.js,0,0,0
1676026622947,276,https://katalon-demo-cura.herokuapp.com/authenticate.php-10,304,Not Modified,Thread Group 1-3,,true,,236,710,5,5,https://katalon-demo-cura.herokuapp.com/js/theme.js,0,0,0
1676026625439,944,https://katalon-demo-cura.herokuapp.com/authenticate.php,200,OK,Thread Group 1-2,text,true,,28993,7538,5,5,https://katalon-demo-cura.herokuapp.com/#appointment,269,0,0
1676026625439,269,https://katalon-demo-cura.herokuapp.com/authenticate.php-0,302,Found,Thread Group 1-2,text,true,,348,695,5,5,https://katalon-demo-cura.herokuapp.com/authenticate.php,269,0,0
1676026625708,289,https://katalon-demo-cura.herokuapp.com/authenticate.php-1,200,OK,Thread Group 1-2,text,true,,8589,613,5,5,https://katalon-demo-cura.herokuapp.com/#appointment,289,0,0
1676026625997,95,https://katalon-demo-cura.herokuapp.com/authenticate.php-2,304,Not Modified,Thread Group 1-2,,true,,928,690,5,5,https://cdnjs.cloudflare.com/ajax/libs/twitter-bootstrap/3.3.7/css/bootstrap.min.css,0,0,0
1676026625997,95,https://katalon-demo-cura.herokuapp.com/authenticate.php-3,304,Not Modified,Thread Group 1-2,,true,,920,703,5,5,https://cdnjs.cloudflare.com/ajax/libs/bootstrap-datepicker/1.6.4/css/bootstrap-datepicker.min.css,0,0,0
1676026625997,275,https://katalon-demo-cura.herokuapp.com/authenticate.php-4,304,Not Modified,Thread Group 1-2,,true,,236,712,5,5,https://katalon-demo-cura.herokuapp.com/css/theme.css,0,0,0
1676026625997,109,https://katalon-demo-cura.herokuapp.com/authenticate.php-5,304,Not Modified,Thread Group 1-2,,true,,919,687,5,5,https://cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/css/font-awesome.min.css,0,0,0
1676026625997,181,https://katalon-demo-cura.herokuapp.com/authenticate.php-6,200,OK,Thread Group 1-2,text,true,,14067,668,5,5,"https://fonts.googleapis.com/css?family=Source+Sans+Pro:300,400,700,300italic,400italic,700italic",164,0,0
1676026625997,104,https://katalon-demo-cura.herokuapp.com/authenticate.php-7,304,Not Modified,Thread Group 1-2,,true,,918,672,5,5,https://cdnjs.cloudflare.com/ajax/libs/jquery/1.11.3/jquery.min.js,0,0,0
1676026626093,237,https://katalon-demo-cura.herokuapp.com/authenticate.php-8,304,Not Modified,Thread Group 1-2,,true,,913,687,5,5,https://cdnjs.cloudflare.com/ajax/libs/twitter-bootstrap/3.3.7/js/bootstrap.min.js,0,0,138
1676026626093,215,https://katalon-demo-cura.herokuapp.com/authenticate.php-9,304,Not Modified,Thread Group 1-2,,true,,919,701,5,5,https://cdnjs.cloudflare.com/ajax/libs/bootstrap-datepicker/1.6.4/js/bootstrap-datepicker.min.js,0,0,126
1676026626101,281,https://katalon-demo-cura.herokuapp.com/authenticate.php-10,304,Not Modified,Thread Group 1-2,,true,,236,710,5,5,https://katalon-demo-cura.herokuapp.com/js/theme.js,0,0,0
1676026624709,1806,https://katalon-demo-cura.herokuapp.com/authenticate.php,200,OK,Thread Group 1-1,text,true,,28100,7539,5,5,https://katalon-demo-cura.herokuapp.com/profile.php#login,283,0,0
1676026624709,283,https://katalon-demo-cura.herokuapp.com/authenticate.php-0,302,Found,Thread Group 1-1,text,true,,353,685,5,5,https://katalon-demo-cura.herokuapp.com/authenticate.php,283,0,0
1676026624992,271,https://katalon-demo-cura.herokuapp.com/authenticate.php-1,200,OK,Thread Group 1-1,text,true,,7697,624,5,5,https://katalon-demo-cura.herokuapp.com/profile.php#login,271,0,0
1676026625265,86,https://katalon-demo-cura.herokuapp.com/authenticate.php-2,304,Not Modified,Thread Group 1-1,,true,,918,690,5,5,https://cdnjs.cloudflare.com/ajax/libs/twitter-bootstrap/3.3.7/css/bootstrap.min.css,0,0,0
1676026625265,101,https://katalon-demo-cura.herokuapp.com/authenticate.php-3,304,Not Modified,Thread Group 1-1,,true,,912,703,5,5,https://cdnjs.cloudflare.com/ajax/libs/bootstrap-datepicker/1.6.4/css/bootstrap-datepicker.min.css,0,0,0
1676026625265,277,https://katalon-demo-cura.herokuapp.com/authenticate.php-4,304,Not Modified,Thread Group 1-1,,true,,236,712,5,5,https://katalon-demo-cura.herokuapp.com/css/theme.css,0,0,0
1676026625265,101,https://katalon-demo-cura.herokuapp.com/authenticate.php-5,304,Not Modified,Thread Group 1-1,,true,,923,687,5,5,https://cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/css/font-awesome.min.css,0,0,0
1676026625265,172,https://katalon-demo-cura.herokuapp.com/authenticate.php-6,200,OK,Thread Group 1-1,text,true,,14067,668,5,5,"https://fonts.googleapis.com/css?family=Source+Sans+Pro:300,400,700,300italic,400italic,700italic",148,0,0
1676026625265,101,https://katalon-demo-cura.herokuapp.com/authenticate.php-7,304,Not Modified,Thread Group 1-1,,true,,920,672,5,5,https://cdnjs.cloudflare.com/ajax/libs/jquery/1.11.3/jquery.min.js,0,0,0
1676026625352,70,https://katalon-demo-cura.herokuapp.com/authenticate.php-8,304,Not Modified,Thread Group 1-1,,true,,921,687,5,5,https://cdnjs.cloudflare.com/ajax/libs/twitter-bootstrap/3.3.7/js/bootstrap.min.js,0,0,0
1676026625366,215,https://katalon-demo-cura.herokuapp.com/authenticate.php-9,304,Not Modified,Thread Group 1-1,,true,,917,701,5,5,https://cdnjs.cloudflare.com/ajax/libs/bootstrap-datepicker/1.6.4/js/bootstrap-datepicker.min.js,0,0,135
1676026625367,1148,https://katalon-demo-cura.herokuapp.com/authenticate.php-10,304,Not Modified,Thread Group 1-1,,true,,236,710,5,5,https://katalon-demo-cura.herokuapp.com/js/theme.js,0,0,857
1676026626317,904,https://katalon-demo-cura.herokuapp.com/authenticate.php,200,OK,Thread Group 1-4,text,true,,28960,7538,5,5,https://katalon-demo-cura.herokuapp.com/#appointment,274,0,0
1676026626317,274,https://katalon-demo-cura.herokuapp.com/authenticate.php-0,302,Found,Thread Group 1-4,text,true,,348,695,5,5,https://katalon-demo-cura.herokuapp.com/authenticate.php,274,0,0
1676026626591,271,https://katalon-demo-cura.herokuapp.com/authenticate.php-1,200,OK,Thread Group 1-4,text,true,,8589,613,5,5,https://katalon-demo-cura.herokuapp.com/#appointment,271,0,0
1676026626862,110,https://katalon-demo-cura.herokuapp.com/authenticate.php-2,304,Not Modified,Thread Group 1-4,,true,,915,690,5,5,https://cdnjs.cloudflare.com/ajax/libs/twitter-bootstrap/3.3.7/css/bootstrap.min.css,0,0,0
1676026626862,80,https://katalon-demo-cura.herokuapp.com/authenticate.php-3,304,Not Modified,Thread Group 1-4,,true,,912,703,5,5,https://cdnjs.cloudflare.com/ajax/libs/bootstrap-datepicker/1.6.4/css/bootstrap-datepicker.min.css,0,0,0
1676026626862,269,https://katalon-demo-cura.herokuapp.com/authenticate.php-4,304,Not Modified,Thread Group 1-4,,true,,236,712,5,5,https://katalon-demo-cura.herokuapp.com/css/theme.css,0,0,0
1676026626862,84,https://katalon-demo-cura.herokuapp.com/authenticate.php-5,304,Not Modified,Thread Group 1-4,,true,,913,687,5,5,https://cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/css/font-awesome.min.css,0,0,0
1676026626862,171,https://katalon-demo-cura.herokuapp.com/authenticate.php-6,200,OK,Thread Group 1-4,text,true,,14067,668,5,5,"https://fonts.googleapis.com/css?family=Source+Sans+Pro:300,400,700,300italic,400italic,700italic",145,0,0
1676026626862,90,https://katalon-demo-cura.herokuapp.com/authenticate.php-7,304,Not Modified,Thread Group 1-4,,true,,916,672,5,5,https://cdnjs.cloudflare.com/ajax/libs/jquery/1.11.3/jquery.min.js,0,0,0
1676026626943,89,https://katalon-demo-cura.herokuapp.com/authenticate.php-8,304,Not Modified,Thread Group 1-4,,true,,913,687,5,5,https://cdnjs.cloudflare.com/ajax/libs/twitter-bootstrap/3.3.7/js/bootstrap.min.js,0,0,0
1676026626947,259,https://katalon-demo-cura.herokuapp.com/authenticate.php-9,304,Not Modified,Thread Group 1-4,,true,,915,701,5,5,https://cdnjs.cloudflare.com/ajax/libs/bootstrap-datepicker/1.6.4/js/bootstrap-datepicker.min.js,0,0,168
1676026626952,269,https://katalon-demo-cura.herokuapp.com/authenticate.php-10,304,Not Modified,Thread Group 1-4,,true,,236,710,5,5,https://katalon-demo-cura.herokuapp.com/js/theme.js,0,0,0
1676026645403,677,https://katalon-demo-cura.herokuapp.com/appointment.php#summary,200,OK,Thread Group 1-3,text,true,,26759,6995,5,5,https://katalon-demo-cura.herokuapp.com/appointment.php#summary,305,0,0
1676026645403,305,https://katalon-demo-cura.herokuapp.com/appointment.php#summary-0,200,OK,Thread Group 1-3,text,true,,6714,765,5,5,https://katalon-demo-cura.herokuapp.com/appointment.php#summary,305,0,0
1676026645711,96,https://katalon-demo-cura.herokuapp.com/appointment.php#summary-1,304,Not Modified,Thread Group 1-3,,true,,917,690,5,5,https://cdnjs.cloudflare.com/ajax/libs/twitter-bootstrap/3.3.7/css/bootstrap.min.css,0,0,0
1676026645711,96,https://katalon-demo-cura.herokuapp.com/appointment.php#summary-2,304,Not Modified,Thread Group 1-3,,true,,920,703,5,5,https://cdnjs.cloudflare.com/ajax/libs/bootstrap-datepicker/1.6.4/css/bootstrap-datepicker.min.css,0,0,0
1676026645711,266,https://katalon-demo-cura.herokuapp.com/appointment.php#summary-3,304,Not Modified,Thread Group 1-3,,true,,236,712,5,5,https://katalon-demo-cura.herokuapp.com/css/theme.css,0,0,0
1676026645711,96,https://katalon-demo-cura.herokuapp.com/appointment.php#summary-4,304,Not Modified,Thread Group 1-3,,true,,919,687,5,5,https://cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/css/font-awesome.min.css,0,0,0
1676026645711,145,https://katalon-demo-cura.herokuapp.com/appointment.php#summary-5,200,OK,Thread Group 1-3,text,true,,14067,668,5,5,"https://fonts.googleapis.com/css?family=Source+Sans+Pro:300,400,700,300italic,400italic,700italic",132,0,0
1676026645711,79,https://katalon-demo-cura.herokuapp.com/appointment.php#summary-6,304,Not Modified,Thread Group 1-3,,true,,922,672,5,5,https://cdnjs.cloudflare.com/ajax/libs/jquery/1.11.3/jquery.min.js,0,0,0
1676026645791,73,https://katalon-demo-cura.herokuapp.com/appointment.php#summary-7,304,Not Modified,Thread Group 1-3,,true,,913,687,5,5,https://cdnjs.cloudflare.com/ajax/libs/twitter-bootstrap/3.3.7/js/bootstrap.min.js,0,0,0
1676026645807,243,https://katalon-demo-cura.herokuapp.com/appointment.php#summary-8,304,Not Modified,Thread Group 1-3,,true,,915,701,5,5,https://cdnjs.cloudflare.com/ajax/libs/bootstrap-datepicker/1.6.4/js/bootstrap-datepicker.min.js,0,0,156
1676026645807,273,https://katalon-demo-cura.herokuapp.com/appointment.php#summary-9,304,Not Modified,Thread Group 1-3,,true,,236,710,5,5,https://katalon-demo-cura.herokuapp.com/js/theme.js,0,0,0
